From Previous KnowledgeID,To Current KnowledgeID,Count
Know_56,Know_23,18
Know_8,Know_23,18
Know_57,Know_23,18
Know_34,Know_301,18
Know_40,Know_56,18
Know_65,Know_56,18
Know_66,Know_56,18
Know_63,Know_56,18
Know_184,Know_200,18
Know_30,Know_148,18
Know_63,Know_196,18
Know_12,Know_303,18
Know_37,Know_303,18
Know_36,Know_303,18
Know_137,Know_36,18
Know_14,Know_36,18
Know_46,Know_28,18
Know_48,Know_28,18
Know_21,Know_28,18
Know_32,Know_131,18
Know_63,Know_131,18
Know_168,Know_131,18
Know_3,Know_230,18
Know_301,Know_333,18
Know_12,Know_252,18
Know_231,Know_252,18
Know_32,Know_252,18
Know_21,Know_11,18
Know_103,Know_11,18
Know_20,Know_11,18
Know_98,Know_11,18
Know_293,Know_11,18
Know_295,Know_11,18
Know_93,Know_11,18
Know_294,Know_11,18
Know_301,Know_308,18
Know_168,Know_31,18
Know_56,Know_276,18
Know_328,Know_276,18
Know_137,Know_276,18
Know_327,Know_276,18
Know_57,Know_276,18
Know_21,Know_75,18
Know_208,Know_51,18
Know_209,Know_51,18
Know_195,Know_64,18
Know_174,Know_64,18
Know_295,Know_101,18
Know_294,Know_101,18
Know_293,Know_101,18
Know_295,Know_102,18
Know_294,Know_102,18
Know_293,Know_102,18
Know_14,Know_240,18
Know_184,Know_203,18
Know_23,Know_84,18
Know_7,Know_244,18
Know_104,Know_63,18
Know_32,Know_337,18
Know_276,Know_337,18
Know_277,Know_337,18
Know_275,Know_337,18
Know_226,Know_337,18
Know_275,Know_3,18
Know_277,Know_3,18
Know_33,Know_3,18
Know_183,Know_3,18
Know_226,Know_3,18
Know_76,Know_3,18
Know_276,Know_3,18
Know_209,Know_82,18
Know_208,Know_82,18
Know_301,Know_332,18
Know_32,Know_336,18
Know_226,Know_336,18
Know_276,Know_336,18
Know_275,Know_336,18
Know_277,Know_336,18
Know_232,Know_229,18
Know_233,Know_229,18
Know_214,Know_229,18
Know_23,Know_85,18
Know_67,Know_40,18
Know_275,Know_66,18
Know_277,Know_66,18
Know_168,Know_66,18
Know_183,Know_66,18
Know_276,Know_66,18
Know_25,Know_66,18
Know_226,Know_66,18
Know_14,Know_66,18
Know_301,Know_331,18
Know_11,Know_310,18
Know_14,Know_241,18
Know_14,Know_243,18
Know_47,Know_182,18
Know_11,Know_116,18
Know_130,Know_116,18
Know_327,Know_12,18
Know_56,Know_12,18
Know_57,Know_12,18
Know_328,Know_12,18
Know_223,Know_8,18
Know_249,Know_8,18
Know_222,Know_8,18
Know_68,Know_15,18
Know_243,Know_46,18
Know_242,Know_46,18
Know_241,Know_46,18
Know_240,Know_46,18
Know_75,Know_46,18
Know_12,Know_104,18
Know_131,Know_104,18
Know_7,Know_249,18
Know_216,Know_249,18
Know_31,Know_309,18
Know_11,Know_309,18
Know_1,Know_76,18
Know_68,Know_76,18
Know_233,Know_227,18
Know_214,Know_227,18
Know_232,Know_227,18
Know_63,Know_29,18
Know_88,Know_29,18
Know_195,Know_29,18
Know_66,Know_135,18
Know_65,Know_135,18
Know_130,Know_32,18
Know_11,Know_320,18
Know_190,Know_21,18
Know_189,Know_21,18
Know_226,Know_209,18
Know_275,Know_209,18
Know_40,Know_209,18
Know_12,Know_209,18
Know_276,Know_209,18
Know_277,Know_209,18
Know_11,Know_322,18
Know_69,Know_216,18
Know_227,Know_231,18
Know_229,Know_231,18
Know_228,Know_231,18
Know_328,Know_226,18
Know_327,Know_226,18
Know_57,Know_226,18
Know_56,Know_226,18
Know_68,Know_17,18
Know_226,Know_208,18
Know_276,Know_208,18
Know_40,Know_208,18
Know_275,Know_208,18
Know_12,Know_208,18
Know_277,Know_208,18
Know_328,Know_275,18
Know_327,Know_275,18
Know_57,Know_275,18
Know_56,Know_275,18
Know_137,Know_275,18
Know_25,Know_67,18
Know_8,Know_137,18
Know_184,Know_192,18
Know_303,Know_68,18
Know_293,Know_96,18
Know_295,Know_96,18
Know_294,Know_96,18
Know_1,Know_236,18
Know_48,Know_1,18
Know_37,Know_1,18
Know_230,Know_1,18
Know_93,Know_1,18
Know_65,Know_57,18
Know_63,Know_57,18
Know_66,Know_57,18
Know_40,Know_57,18
Know_131,Know_47,18
Know_135,Know_47,18
Know_192,Know_47,18
Know_33,Know_47,18
Know_14,Know_47,18
Know_11,Know_346,18
Know_11,Know_228,17
Know_89,Know_228,17
Know_55,Know_314,17
Know_54,Know_314,17
Know_55,Know_344,17
Know_46,Know_344,17
Know_54,Know_344,17
Know_183,Know_201,17
Know_185,Know_201,17
Know_182,Know_201,17
Know_222,Know_219,17
Know_223,Know_219,17
Know_32,Know_27,17
Know_25,Know_177,17
Know_189,Know_6,17
Know_190,Know_6,17
Know_325,Know_334,17
Know_323,Know_334,17
Know_347,Know_334,17
Know_326,Know_334,17
Know_324,Know_334,17
Know_174,Know_33,17
Know_14,Know_33,17
Know_195,Know_83,17
Know_69,Know_235,17
Know_50,Know_235,17
Know_28,Know_242,17
Know_38,Know_242,17
Know_25,Know_176,17
Know_308,Know_195,17
Know_56,Know_195,17
Know_57,Know_195,17
Know_21,Know_218,17
Know_69,Know_218,17
Know_2,Know_218,17
Know_2,Know_93,17
Know_326,Know_330,17
Know_324,Know_330,17
Know_347,Know_330,17
Know_323,Know_330,17
Know_325,Know_330,17
Know_209,Know_54,17
Know_208,Know_54,17
Know_12,Know_54,17
Know_32,Know_183,17
Know_7,Know_233,17
Know_217,Know_233,17
Know_64,Know_99,17
Know_174,Know_129,17
Know_32,Know_277,17
Know_20,Know_118,17
Know_98,Know_118,17
Know_99,Know_118,17
Know_308,Know_86,17
Know_195,Know_86,17
Know_57,Know_86,17
Know_56,Know_86,17
Know_227,Know_245,17
Know_229,Know_245,17
Know_8,Know_245,17
Know_228,Know_245,17
Know_29,Know_335,17
Know_3,Know_335,17
Know_303,Know_35,17
Know_12,Know_55,17
Know_209,Know_55,17
Know_208,Know_55,17
Know_219,Know_220,17
Know_14,Know_221,17
Know_66,Know_23,17
Know_12,Know_23,17
Know_65,Know_23,17
Know_301,Know_61,17
Know_27,Know_56,17
Know_185,Know_200,17
Know_182,Know_200,17
Know_183,Know_200,17
Know_174,Know_148,17
Know_94,Know_142,17
Know_95,Know_142,17
Know_258,Know_289,17
Know_257,Know_289,17
Know_303,Know_36,17
Know_217,Know_232,17
Know_7,Know_232,17
Know_161,Know_131,17
Know_61,Know_131,17
Know_69,Know_131,17
Know_162,Know_131,17
Know_23,Know_131,17
Know_323,Know_333,17
Know_325,Know_333,17
Know_347,Know_333,17
Know_326,Know_333,17
Know_324,Know_333,17
Know_6,Know_252,17
Know_17,Know_252,17
Know_15,Know_252,17
Know_16,Know_252,17
Know_137,Know_214,17
Know_217,Know_214,17
Know_7,Know_214,17
Know_308,Know_159,17
Know_63,Know_31,17
Know_32,Know_276,17
Know_301,Know_121,17
Know_103,Know_121,17
Know_34,Know_51,17
Know_89,Know_51,17
Know_257,Know_290,17
Know_258,Know_290,17
Know_28,Know_240,17
Know_38,Know_240,17
Know_182,Know_203,17
Know_185,Know_203,17
Know_183,Know_203,17
Know_86,Know_84,17
Know_51,Know_84,17
Know_98,Know_120,17
Know_99,Know_120,17
Know_20,Know_120,17
Know_8,Know_244,17
Know_195,Know_63,17
Know_43,Know_3,17
Know_195,Know_82,17
Know_347,Know_332,17
Know_326,Know_332,17
Know_324,Know_332,17
Know_323,Know_332,17
Know_325,Know_332,17
Know_25,Know_248,17
Know_11,Know_229,17
Know_89,Know_229,17
Know_86,Know_85,17
Know_51,Know_85,17
Know_3,Know_348,17
Know_11,Know_348,17
Know_324,Know_348,17
Know_325,Know_348,17
Know_326,Know_348,17
Know_323,Know_348,17
Know_347,Know_348,17
Know_301,Know_348,17
Know_347,Know_331,17
Know_323,Know_331,17
Know_326,Know_331,17
Know_325,Know_331,17
Know_324,Know_331,17
Know_28,Know_241,17
Know_38,Know_241,17
Know_28,Know_243,17
Know_38,Know_243,17
Know_174,Know_116,17
Know_67,Know_8,17
Know_209,Know_46,17
Know_137,Know_46,17
Know_208,Know_46,17
Know_14,Know_46,17
Know_93,Know_104,17
Know_95,Know_143,17
Know_94,Know_143,17
Know_69,Know_249,17
Know_50,Know_249,17
Know_14,Know_249,17
Know_12,Know_309,17
Know_35,Know_309,17
Know_37,Know_309,17
Know_36,Know_309,17
Know_89,Know_227,17
Know_11,Know_227,17
Know_2,Know_234,17
Know_40,Know_234,17
Know_14,Know_234,17
Know_191,Know_234,17
Know_61,Know_135,17
Know_104,Know_135,17
Know_162,Know_135,17
Know_161,Know_135,17
Know_56,Know_21,17
Know_57,Know_21,17
Know_37,Know_21,17
Know_67,Know_69,17
Know_38,Know_69,17
Know_25,Know_175,17
Know_130,Know_14,17
Know_32,Know_275,17
Know_31,Know_44,17
Know_30,Know_44,17
Know_31,Know_45,17
Know_30,Know_45,17
Know_168,Know_48,17
Know_183,Know_192,17
Know_6,Know_192,17
Know_185,Know_192,17
Know_98,Know_119,17
Know_20,Know_119,17
Know_99,Know_119,17
Know_25,Know_247,17
Know_93,Know_105,17
Know_21,Know_68,17
Know_40,Know_68,17
Know_54,Know_37,17
Know_55,Know_37,17
Know_27,Know_57,17
Know_209,Know_47,17
Know_208,Know_47,17
Know_196,Know_47,17
Know_43,Know_47,17
Know_222,Know_228,16
Know_30,Know_228,16
Know_223,Know_228,16
Know_36,Know_314,16
Know_29,Know_207,16
Know_222,Know_191,16
Know_11,Know_191,16
Know_223,Know_191,16
Know_287,Know_246,16
Know_208,Know_198,16
Know_209,Know_198,16
Know_93,Know_20,16
Know_308,Know_27,16
Know_48,Know_27,16
Know_11,Know_6,16
Know_32,Know_6,16
Know_337,Know_334,16
Know_336,Know_334,16
Know_32,Know_16,16
Know_29,Know_16,16
Know_40,Know_88,16
Know_11,Know_88,16
Know_32,Know_88,16
Know_31,Know_88,16
Know_11,Know_311,16
Know_46,Know_33,16
Know_2,Know_33,16
Know_31,Know_83,16
Know_46,Know_195,16
Know_336,Know_195,16
Know_54,Know_195,16
Know_337,Know_195,16
Know_11,Know_195,16
Know_55,Know_195,16
Know_40,Know_218,16
Know_228,Know_218,16
Know_229,Know_218,16
Know_227,Know_218,16
Know_7,Know_218,16
Know_216,Know_218,16
Know_219,Know_93,16
Know_23,Know_184,16
Know_191,Know_184,16
Know_51,Know_184,16
Know_337,Know_330,16
Know_336,Know_330,16
Know_40,Know_50,16
Know_216,Know_233,16
Know_30,Know_99,16
Know_103,Know_118,16
Know_65,Know_86,16
Know_66,Know_86,16
Know_68,Know_245,16
Know_289,Know_35,16
Know_290,Know_35,16
Know_301,Know_220,16
Know_7,Know_90,16
Know_301,Know_221,16
Know_8,Know_221,16
Know_252,Know_221,16
Know_92,Know_61,16
Know_14,Know_61,16
Know_92,Know_301,16
Know_88,Know_56,16
Know_195,Know_196,16
Know_32,Know_42,16
Know_216,Know_232,16
Know_92,Know_161,16
Know_40,Know_28,16
Know_40,Know_230,16
Know_336,Know_333,16
Know_337,Know_333,16
Know_74,Know_11,16
Know_56,Know_11,16
Know_57,Know_11,16
Know_131,Know_11,16
Know_29,Know_49,16
Know_216,Know_214,16
Know_301,Know_214,16
Know_336,Know_159,16
Know_337,Know_159,16
Know_92,Know_308,16
Know_168,Know_308,16
Know_130,Know_108,16
Know_34,Know_31,16
Know_308,Know_121,16
Know_2,Know_64,16
Know_103,Know_120,16
Know_92,Know_162,16
Know_11,Know_149,16
Know_3,Know_244,16
Know_2,Know_63,16
Know_51,Know_337,16
Know_168,Know_337,16
Know_130,Know_109,16
Know_130,Know_107,16
Know_31,Know_82,16
Know_337,Know_332,16
Know_336,Know_332,16
Know_168,Know_336,16
Know_51,Know_336,16
Know_30,Know_229,16
Know_223,Know_229,16
Know_222,Know_229,16
Know_243,Know_40,16
Know_242,Know_40,16
Know_241,Know_40,16
Know_79,Know_40,16
Know_240,Know_40,16
Know_336,Know_348,16
Know_337,Know_348,16
Know_308,Know_348,16
Know_337,Know_331,16
Know_336,Know_331,16
Know_3,Know_310,16
Know_79,Know_38,16
Know_303,Know_12,16
Know_75,Know_89,16
Know_40,Know_39,16
Know_29,Know_206,16
Know_32,Know_15,16
Know_276,Know_104,16
Know_226,Know_104,16
Know_277,Know_104,16
Know_183,Know_104,16
Know_275,Know_104,16
Know_68,Know_249,16
Know_223,Know_227,16
Know_222,Know_227,16
Know_30,Know_227,16
Know_34,Know_29,16
Know_228,Know_7,16
Know_67,Know_7,16
Know_227,Know_7,16
Know_229,Know_7,16
Know_63,Know_135,16
Know_285,Know_265,16
Know_288,Know_265,16
Know_226,Know_32,16
Know_276,Know_32,16
Know_183,Know_32,16
Know_90,Know_32,16
Know_277,Know_32,16
Know_275,Know_32,16
Know_51,Know_32,16
Know_137,Know_21,16
Know_228,Know_21,16
Know_229,Know_21,16
Know_227,Know_21,16
Know_219,Know_69,16
Know_217,Know_69,16
Know_308,Know_92,16
Know_105,Know_92,16
Know_104,Know_92,16
Know_11,Know_92,16
Know_66,Know_25,16
Know_57,Know_25,16
Know_56,Know_25,16
Know_65,Know_25,16
Know_56,Know_14,16
Know_57,Know_14,16
Know_32,Know_17,16
Know_30,Know_168,16
Know_34,Know_48,16
Know_33,Know_48,16
Know_216,Know_137,16
Know_103,Know_119,16
Know_2,Know_236,16
Know_69,Know_236,16
Know_14,Know_37,16
Know_234,Know_1,16
Know_88,Know_57,16
Know_6,Know_47,16
Know_31,Know_228,15
Know_182,Know_198,15
Know_67,Know_219,15
Know_11,Know_219,15
Know_35,Know_27,15
Know_64,Know_27,15
Know_31,Know_73,15
Know_30,Know_73,15
Know_25,Know_304,15
Know_2,Know_6,15
Know_252,Know_6,15
Know_48,Know_334,15
Know_32,Know_52,15
Know_46,Know_52,15
Know_1,Know_224,15
Know_35,Know_326,15
Know_34,Know_33,15
Know_1,Know_83,15
Know_21,Know_83,15
Know_3,Know_235,15
Know_301,Know_235,15
Know_68,Know_242,15
Know_337,Know_318,15
Know_308,Know_318,15
Know_336,Know_318,15
Know_35,Know_195,15
Know_191,Know_218,15
Know_131,Know_65,15
Know_2,Know_65,15
Know_86,Know_184,15
Know_48,Know_330,15
Know_46,Know_50,15
Know_137,Know_50,15
Know_301,Know_50,15
Know_29,Know_50,15
Know_63,Know_54,15
Know_65,Know_54,15
Know_66,Know_54,15
Know_336,Know_321,15
Know_337,Know_321,15
Know_308,Know_321,15
Know_162,Know_183,15
Know_161,Know_183,15
Know_61,Know_183,15
Know_93,Know_99,15
Know_130,Know_99,15
Know_162,Know_277,15
Know_61,Know_277,15
Know_161,Know_277,15
Know_47,Know_193,15
Know_36,Know_77,15
Know_38,Know_77,15
Know_47,Know_77,15
Know_37,Know_77,15
Know_35,Know_77,15
Know_12,Know_77,15
Know_48,Know_77,15
Know_209,Know_335,15
Know_208,Know_335,15
Know_240,Know_35,15
Know_241,Know_35,15
Know_243,Know_35,15
Know_242,Know_35,15
Know_23,Know_35,15
Know_66,Know_55,15
Know_63,Know_55,15
Know_65,Know_55,15
Know_21,Know_221,15
Know_64,Know_23,15
Know_40,Know_61,15
Know_34,Know_61,15
Know_95,Know_301,15
Know_94,Know_301,15
Know_2,Know_60,15
Know_55,Know_60,15
Know_14,Know_60,15
Know_54,Know_60,15
Know_61,Know_56,15
Know_51,Know_196,15
Know_23,Know_196,15
Know_50,Know_303,15
Know_14,Know_42,15
Know_35,Know_325,15
Know_276,Know_131,15
Know_183,Know_131,15
Know_57,Know_131,15
Know_51,Know_131,15
Know_301,Know_131,15
Know_86,Know_131,15
Know_226,Know_131,15
Know_277,Know_131,15
Know_56,Know_131,15
Know_275,Know_131,15
Know_21,Know_230,15
Know_2,Know_230,15
Know_48,Know_333,15
Know_35,Know_252,15
Know_223,Know_252,15
Know_222,Know_252,15
Know_89,Know_79,15
Know_35,Know_347,15
Know_29,Know_159,15
Know_25,Know_308,15
Know_11,Know_108,15
Know_25,Know_300,15
Know_27,Know_31,15
Know_43,Know_31,15
Know_35,Know_324,15
Know_161,Know_276,15
Know_162,Know_276,15
Know_61,Know_276,15
Know_228,Know_75,15
Know_227,Know_75,15
Know_229,Know_75,15
Know_217,Know_75,15
Know_61,Know_51,15
Know_92,Know_64,15
Know_40,Know_64,15
Know_68,Know_240,15
Know_29,Know_84,15
Know_68,Know_244,15
Know_37,Know_63,15
Know_47,Know_194,15
Know_86,Know_337,15
Know_23,Know_337,15
Know_46,Know_337,15
Know_11,Know_109,15
Know_11,Know_107,15
Know_184,Know_3,15
Know_90,Know_3,15
Know_196,Know_3,15
Know_216,Know_3,15
Know_1,Know_82,15
Know_21,Know_82,15
Know_48,Know_332,15
Know_46,Know_336,15
Know_23,Know_336,15
Know_86,Know_336,15
Know_31,Know_229,15
Know_29,Know_85,15
Know_64,Know_40,15
Know_63,Know_40,15
Know_48,Know_348,15
Know_131,Know_66,15
Know_2,Know_66,15
Know_48,Know_331,15
Know_1,Know_225,15
Know_68,Know_241,15
Know_68,Know_243,15
Know_195,Know_182,15
Know_2,Know_296,15
Know_162,Know_12,15
Know_61,Know_12,15
Know_161,Know_12,15
Know_25,Know_302,15
Know_217,Know_39,15
Know_230,Know_8,15
Know_29,Know_15,15
Know_66,Know_46,15
Know_65,Know_46,15
Know_63,Know_46,15
Know_35,Know_323,15
Know_130,Know_104,15
Know_31,Know_227,15
Know_61,Know_29,15
Know_277,Know_29,15
Know_183,Know_29,15
Know_276,Know_29,15
Know_303,Know_29,15
Know_275,Know_29,15
Know_226,Know_29,15
Know_12,Know_135,15
Know_99,Know_135,15
Know_23,Know_135,15
Know_336,Know_320,15
Know_308,Know_320,15
Know_337,Know_320,15
Know_191,Know_21,15
Know_92,Know_69,15
Know_301,Know_92,15
Know_20,Know_92,15
Know_99,Know_92,15
Know_98,Know_92,15
Know_337,Know_322,15
Know_308,Know_322,15
Know_336,Know_322,15
Know_28,Know_25,15
Know_43,Know_25,15
Know_230,Know_25,15
Know_1,Know_226,15
Know_161,Know_226,15
Know_61,Know_226,15
Know_162,Know_226,15
Know_29,Know_17,15
Know_161,Know_275,15
Know_162,Know_275,15
Know_61,Know_275,15
Know_36,Know_44,15
Know_12,Know_44,15
Know_35,Know_44,15
Know_37,Know_44,15
Know_35,Know_45,15
Know_36,Know_45,15
Know_12,Know_45,15
Know_37,Know_45,15
Know_28,Know_67,15
Know_50,Know_67,15
Know_131,Know_48,15
Know_2,Know_74,15
Know_12,Know_137,15
Know_300,Know_68,15
Know_304,Know_68,15
Know_302,Know_68,15
Know_46,Know_68,15
Know_303,Know_37,15
Know_337,Know_1,15
Know_336,Know_1,15
Know_64,Know_1,15
Know_61,Know_57,15
Know_337,Know_346,15
Know_336,Know_346,15
Know_308,Know_346,15
Know_308,Know_163,15
Know_221,Know_228,14
Know_220,Know_228,14
Know_230,Know_228,14
Know_328,Know_314,14
Know_137,Know_314,14
Know_29,Know_314,14
Know_48,Know_314,14
Know_327,Know_314,14
Know_303,Know_191,14
Know_184,Know_191,14
Know_1,Know_246,14
Know_36,Know_344,14
Know_189,Know_30,14
Know_190,Know_30,14
Know_183,Know_198,14
Know_185,Know_198,14
Know_230,Know_219,14
Know_249,Know_219,14
Know_116,Know_20,14
Know_308,Know_20,14
Know_54,Know_27,14
Know_30,Know_27,14
Know_55,Know_27,14
Know_337,Know_27,14
Know_336,Know_27,14
Know_69,Know_304,14
Know_7,Know_304,14
Know_11,Know_52,14
Know_11,Know_16,14
Know_252,Know_16,14
Know_46,Know_88,14
Know_92,Know_174,14
Know_3,Know_174,14
Know_116,Know_110,14
Know_116,Know_111,14
Know_130,Know_97,14
Know_52,Know_83,14
Know_11,Know_83,14
Know_189,Know_83,14
Know_48,Know_83,14
Know_14,Know_235,14
Know_216,Know_235,14
Know_21,Know_195,14
Know_34,Know_65,14
Know_37,Know_65,14
Know_190,Know_65,14
Know_189,Know_65,14
Know_192,Know_184,14
Know_198,Know_184,14
Know_301,Know_184,14
Know_182,Know_184,14
Know_161,Know_99,14
Know_61,Know_99,14
Know_162,Know_99,14
Know_130,Know_106,14
Know_89,Know_77,14
Know_30,Know_77,14
Know_31,Know_77,14
Know_130,Know_100,14
Know_35,Know_86,14
Know_337,Know_86,14
Know_336,Know_86,14
Know_252,Know_2,14
Know_137,Know_220,14
Know_28,Know_90,14
Know_30,Know_90,14
Know_31,Know_90,14
Know_209,Know_23,14
Know_336,Know_23,14
Know_219,Know_23,14
Know_208,Know_23,14
Know_337,Know_23,14
Know_63,Know_23,14
Know_327,Know_56,14
Know_137,Know_56,14
Know_328,Know_56,14
Know_107,Know_142,14
Know_109,Know_142,14
Know_108,Know_142,14
Know_301,Know_196,14
Know_86,Know_196,14
Know_241,Know_36,14
Know_240,Know_36,14
Know_243,Know_36,14
Know_242,Know_36,14
Know_12,Know_36,14
Know_21,Know_87,14
Know_57,Know_87,14
Know_2,Know_87,14
Know_56,Know_87,14
Know_43,Know_42,14
Know_116,Know_71,14
Know_50,Know_131,14
Know_217,Know_230,14
Know_36,Know_252,14
Know_37,Know_252,14
Know_67,Know_252,14
Know_43,Know_79,14
Know_328,Know_11,14
Know_75,Know_11,14
Know_327,Know_11,14
Know_252,Know_11,14
Know_303,Know_214,14
Know_48,Know_159,14
Know_47,Know_159,14
Know_35,Know_159,14
Know_95,Know_308,14
Know_94,Know_308,14
Know_7,Know_300,14
Know_69,Know_300,14
Know_1,Know_13,14
Know_131,Know_31,14
Know_50,Know_31,14
Know_130,Know_121,14
Know_161,Know_51,14
Know_162,Know_51,14
Know_21,Know_64,14
Know_130,Know_101,14
Know_130,Know_102,14
Know_184,Know_199,14
Know_301,Know_120,14
Know_30,Know_149,14
Know_64,Know_149,14
Know_2,Know_244,14
Know_40,Know_63,14
Know_21,Know_63,14
Know_327,Know_3,14
Know_295,Know_3,14
Know_293,Know_3,14
Know_104,Know_3,14
Know_294,Know_3,14
Know_328,Know_3,14
Know_189,Know_82,14
Know_52,Know_82,14
Know_48,Know_82,14
Know_11,Know_82,14
Know_8,Know_248,14
Know_230,Know_229,14
Know_221,Know_229,14
Know_220,Know_229,14
Know_85,Know_40,14
Know_84,Know_40,14
Know_191,Know_40,14
Know_30,Know_130,14
Know_190,Know_66,14
Know_37,Know_66,14
Know_189,Know_66,14
Know_34,Know_66,14
Know_308,Know_116,14
Know_243,Know_12,14
Know_21,Know_12,14
Know_240,Know_12,14
Know_241,Know_12,14
Know_242,Know_12,14
Know_130,Know_89,14
Know_48,Know_190,14
Know_7,Know_302,14
Know_69,Know_302,14
Know_23,Know_39,14
Know_219,Know_8,14
Know_29,Know_8,14
Know_252,Know_15,14
Know_11,Know_15,14
Know_301,Know_104,14
Know_107,Know_143,14
Know_108,Know_143,14
Know_109,Know_143,14
Know_191,Know_249,14
Know_93,Know_103,14
Know_48,Know_189,14
Know_221,Know_227,14
Know_220,Know_227,14
Know_230,Know_227,14
Know_21,Know_234,14
Know_38,Know_29,14
Know_131,Know_29,14
Know_226,Know_135,14
Know_276,Know_135,14
Know_277,Know_135,14
Know_183,Know_135,14
Know_275,Know_135,14
Know_36,Know_135,14
Know_56,Know_32,14
Know_57,Know_32,14
Know_1,Know_237,14
Know_67,Know_21,14
Know_65,Know_21,14
Know_66,Know_21,14
Know_116,Know_112,14
Know_131,Know_209,14
Know_135,Know_209,14
Know_241,Know_25,14
Know_240,Know_25,14
Know_242,Know_25,14
Know_243,Know_25,14
Know_25,Know_216,14
Know_30,Know_226,14
Know_21,Know_226,14
Know_69,Know_226,14
Know_252,Know_17,14
Know_11,Know_17,14
Know_135,Know_208,14
Know_131,Know_208,14
Know_1,Know_238,14
Know_43,Know_48,14
Know_8,Know_247,14
Know_130,Know_105,14
Know_130,Know_96,14
Know_1,Know_239,14
Know_36,Know_37,14
Know_241,Know_1,14
Know_54,Know_1,14
Know_55,Know_1,14
Know_243,Know_1,14
Know_240,Know_1,14
Know_242,Know_1,14
Know_327,Know_57,14
Know_328,Know_57,14
Know_137,Know_57,14
Know_82,Know_47,14
Know_83,Know_47,14
Know_92,Know_163,14
Know_3,Know_163,14
Know_67,Know_228,13
Know_300,Know_191,13
Know_302,Know_191,13
Know_46,Know_191,13
Know_304,Know_191,13
Know_328,Know_344,13
Know_137,Know_344,13
Know_327,Know_344,13
Know_29,Know_344,13
Know_48,Know_344,13
Know_75,Know_30,13
Know_184,Know_30,13
Know_50,Know_30,13
Know_135,Know_30,13
Know_301,Know_20,13
Know_79,Know_43,13
Know_63,Know_27,13
Know_69,Know_177,13
Know_35,Know_73,13
Know_37,Know_73,13
Know_12,Know_73,13
Know_36,Know_73,13
Know_68,Know_304,13
Know_228,Know_223,13
Know_229,Know_223,13
Know_227,Know_223,13
Know_68,Know_223,13
Know_55,Know_52,13
Know_30,Know_52,13
Know_189,Know_52,13
Know_190,Know_52,13
Know_54,Know_52,13
Know_57,Know_52,13
Know_56,Know_52,13
Know_83,Know_52,13
Know_82,Know_52,13
Know_48,Know_88,13
Know_64,Know_88,13
Know_48,Know_326,13
Know_3,Know_311,13
Know_43,Know_33,13
Know_63,Know_83,13
Know_30,Know_83,13
Know_64,Know_83,13
Know_46,Know_83,13
Know_137,Know_235,13
Know_301,Know_242,13
Know_217,Know_242,13
Know_69,Know_176,13
Know_3,Know_218,13
Know_135,Know_65,13
Know_184,Know_65,13
Know_323,Know_184,13
Know_326,Know_184,13
Know_325,Know_184,13
Know_40,Know_184,13
Know_347,Know_184,13
Know_324,Know_184,13
Know_21,Know_50,13
Know_67,Know_50,13
Know_21,Know_54,13
Know_92,Know_150,13
Know_11,Know_317,13
Know_3,Know_129,13
Know_92,Know_151,13
Know_11,Know_315,13
Know_130,Know_118,13
Know_64,Know_86,13
Know_36,Know_86,13
Know_209,Know_86,13
Know_208,Know_86,13
Know_189,Know_35,13
Know_190,Know_35,13
Know_217,Know_2,13
Know_21,Know_55,13
Know_1,Know_220,13
Know_228,Know_221,13
Know_40,Know_221,13
Know_229,Know_221,13
Know_137,Know_221,13
Know_227,Know_221,13
Know_37,Know_23,13
Know_14,Know_301,13
Know_12,Know_327,13
Know_131,Know_56,13
Know_162,Know_56,13
Know_21,Know_56,13
Know_161,Know_56,13
Know_135,Know_56,13
Know_11,Know_316,13
Know_3,Know_148,13
